UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,ID10,SIREID10,DAMID10,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
02PE01434,102050328,100047199, 97044598,02,05,P0328,04,A7199,04,A4598,30,2002050328,2000047199,1997044598,0,0
02PE01435,102050329,100047638,100047653,02,05,P0329,04,A7638,04,A7653,30,2002050329,2000047638,2000047653,0,0
02PE01436,102050330, 99046642,101048730,02,05,P0330,04,A6642,04,A8730,30,2002050330,1999046642,2001048730,0,0
02PE01437,102050331, 97044203,101048810,02,05,P0331,04,A4203,04,A8810,72,2002050331,1997044203,2001048810,0,0
02PE01438,102050332,100047226, 98045434,02,05,P0332,04,A7226,04,A5434,30,2002050332,2000047226,1998045434,0,0
02PE01439,102050333,100047226, 98045434,02,05,P0333,04,A7226,04,A5434,30,2002050333,2000047226,1998045434,0,0
02PE01440,102050334,100047226, 98045434,02,05,P0334,04,A7226,04,A5434,30,2002050334,2000047226,1998045434,0,0
02PE01441,102050335,100047284, 98045605,02,05,P0335,04,A7284,04,A5605,30,2002050335,2000047284,1998045605,0,0
02PE01442,102050336,100047284, 98045605,02,05,P0336,04,A7284,04,A5605,30,2002050336,2000047284,1998045605,0,0
02PE01443,102050337,100816925,101048623,02,05,P0337,81,Z6925,04,A8623,80,2002050337,2000816925,2001048623,0,0
02PE01444,102050338, 99046563,101048770,02,05,P0338,04,A6563,04,A8770,30,2002050338,1999046563,2001048770,0,0
02PE01445,102050339, 99046563,101048770,02,05,P0339,04,A6563,04,A8770,30,2002050339,1999046563,2001048770,0,0
02PE01446,102050340, 99046827,101817335,02,05,P0340,04,A6827,81,Z7335,80,2002050340,1999046827,2001817335,0,0
02PE01447,102050341, 99046563,101048399,02,05,P0341,04,A6563,04,A8399,30,2002050341,1999046563,2001048399,0,0
02PE01448,102050342, 99046934, 99047009,02,05,P0342,04,A6934,04,A7009,30,2002050342,1999046934,1999047009,0,0
02PE01449,102050343, 99046934, 99047009,02,05,P0343,04,A6934,04,A7009,30,2002050343,1999046934,1999047009,0,0
02PE01450,102050344, 99046934, 99047009,02,05,P0344,04,A6934,04,A7009,30,2002050344,1999046934,1999047009,0,0
02PE01451,102050345, 99046934, 99047009,02,05,P0345,04,A6934,04,A7009,30,2002050345,1999046934,1999047009,0,0
02PE01452,102050346, 99046934, 99047009,02,05,P0346,04,A6934,04,A7009,30,2002050346,1999046934,1999047009,0,0
02PE01453,102050347, 99046827,101048600,02,05,P0347,04,A6827,04,A8600,30,2002050347,1999046827,2001048600,0,0
02PE01454,102050348, 99046934,100047204,02,05,P0348,04,A6934,04,A7204,30,2002050348,1999046934,2000047204,0,0
02PE01455,102050349, 99046642,101048167,02,05,P0349,04,A6642,04,A8167,73,2002050349,1999046642,2001048167,0,0
02PE01456,102050350, 99046642,101048167,02,05,P0350,04,A6642,04,A8167,73,2002050350,1999046642,2001048167,0,0
02PE01457,102050351,100816925,101048836,02,05,P0351,81,Z6925,04,A8836,80,2002050351,2000816925,2001048836,0,0
02PE01458,102050352,100816925,101048836,02,05,P0352,81,Z6925,04,A8836,80,2002050352,2000816925,2001048836,0,0
02PE01459,102050353,100816925,101048738,02,05,P0353,81,Z6925,04,A8738,80,2002050353,2000816925,2001048738,0,0
02PE01460,102050354,100047226, 97044639,02,05,P0354,04,A7226,04,A4639,30,2002050354,2000047226,1997044639,0,0
02PE01461,102050355,100047226, 97044639,02,05,P0355,04,A7226,04,A4639,30,2002050355,2000047226,1997044639,0,0
02PE01462,102050356,100816925,101048539,02,05,P0356,81,Z6925,04,A8539,80,2002050356,2000816925,2001048539,0,0
02PE01463,102050357,100816925,101048539,02,05,P0357,81,Z6925,04,A8539,80,2002050357,2000816925,2001048539,0,0
02PE01464,102050358, 99046563,101048397,02,05,P0358,04,A6563,04,A8397,30,2002050358,1999046563,2001048397,0,0
02PE01465,102050359, 99046563,101048397,02,05,P0359,04,A6563,04,A8397,30,2002050359,1999046563,2001048397,0,0
02PE01466,102050360, 97044203,101048538,02,05,P0360,04,A4203,04,A8538,72,2002050360,1997044203,2001048538,0,0
02PE01467,102050361, 97044142,101048371,02,05,P0361,04,A4142,04,A8371,72,2002050361,1997044142,2001048371,0,0
02PE01468,102050362, 99046827,101817347,02,05,P0362,04,A6827,81,Z7347,80,2002050362,1999046827,2001817347,0,0
02PE01469,102050363, 99046827,101048801,02,05,P0363,04,A6827,04,A8801,30,2002050363,1999046827,2001048801,0,0
02PE01470,102050364, 97044142,101048333,02,05,P0364,04,A4142,04,A8333,72,2002050364,1997044142,2001048333,0,0
02PE01471,102050365, 99046827,101817252,02,05,P0365,04,A6827,81,Z7252,80,2002050365,1999046827,2001817252,0,0
02PE01472,102050366, 99046827,101817151,02,05,P0366,04,A6827,81,Z7151,80,2002050366,1999046827,2001817151,0,0
02PE01473,102050367, 99046827,101048428,02,05,P0367,04,A6827,04,A8428,30,2002050367,1999046827,2001048428,0,0
02PE01474,102050368, 99046827,101048428,02,05,P0368,04,A6827,04,A8428,30,2002050368,1999046827,2001048428,0,0
02PE01475,102112964,100111185, 97108461,02,11,R2964,11,R1185,10,S8461,07,2002112964,2000111185,1997108461,0,0
02PE01476,102112965,100111185, 97108461,02,11,R2965,11,R1185,10,S8461,07,2002112965,2000111185,1997108461,0,0
02PE01477,102112966,100111226,100111094,02,11,R2966,11,R1226,11,R1094,07,2002112966,2000111226,2000111094,0,0
02PE01478,102112967,100111265, 99110050,02,11,R2967,11,R1265,11,R0050,43,2002112967,2000111265,1999110050,0,0
02PE01479,102112968,100111265, 99110050,02,11,R2968,11,R1265,11,R0050,43,2002112968,2000111265,1999110050,0,0
02PE01480,102112969,100111265, 98109016,02,11,R2969,11,R1265,10,S9016,07,2002112969,2000111265,1998109016,0,0
02PE01481,102112970,100112037, 99110540,02,11,R2970,11,R2037,11,R0540,07,2002112970,2000112037,1999110540,0,0
02PE01482,102112971,100112037, 99110540,02,11,R2971,11,R2037,11,R0540,07,2002112971,2000112037,1999110540,0,0
02PE01483,102112972,100112037, 99110540,02,11,R2972,11,R2037,11,R0540,07,2002112972,2000112037,1999110540,0,0
02PE01484,102112973,100111264, 98109210,02,11,R2973,11,R1264,10,S9210,07,2002112973,2000111264,1998109210,0,0
02PE01485,102112974,100111264, 99110011,02,11,R2974,11,R1264,11,R0011,07,2002112974,2000111264,1999110011,0,0
02PE01486,102112975,100111264, 99110011,02,11,R2975,11,R1264,11,R0011,07,2002112975,2000111264,1999110011,0,0
02PE01487,102112976,100111449, 95105934,02,11,R2976,11,R1449,10,S5934,07,2002112976,2000111449,1995105934,0,0
02PE01488,102112977,100111449, 95105934,02,11,R2977,11,R1449,10,S5934,07,2002112977,2000111449,1995105934,0,0
02PE01489,102112978,100112037, 99110288,02,11,R2978,11,R2037,11,R0288,07,2002112978,2000112037,1999110288,0,0
02PE01490,102112979,100112037, 99110288,02,11,R2979,11,R2037,11,R0288,07,2002112979,2000112037,1999110288,0,0
02PE01491,102112980,100112037, 99110288,02,11,R2980,11,R2037,11,R0288,07,2002112980,2000112037,1999110288,0,0
02PE01492,102112981,100111583, 99110516,02,11,R2981,11,R1583,11,R0516,43,2002112981,2000111583,1999110516,0,0
02PE01493,102112982,100111583, 99110516,02,11,R2982,11,R1583,11,R0516,43,2002112982,2000111583,1999110516,0,0
02PE01494,102112983,100111583, 99110516,02,11,R2983,11,R1583,11,R0516,43,2002112983,2000111583,1999110516,0,0
02PE01495,102112984, 99110402,100111538,02,11,R2984,11,R0402,11,R1538,07,2002112984,1999110402,2000111538,0,0
02PE01496,102112985,100111449, 97108264,02,11,R2985,11,R1449,10,S8264,07,2002112985,2000111449,1997108264,0,0
02PE01497,102112986,100111449, 97108264,02,11,R2986,11,R1449,10,S8264,07,2002112986,2000111449,1997108264,0,0
02PE01498,102112987,100111265,100111506,02,11,R2987,11,R1265,11,R1506,07,2002112987,2000111265,2000111506,0,0
02PE01499,102112988, 99110402, 97107936,02,11,R2988,11,R0402,10,S7936,07,2002112988,1999110402,1997107936,0,0
02PE01500,102112989, 99110848, 99110203,02,11,R2989,11,R0848,11,R0203,07,2002112989,1999110848,1999110203,0,0
02PE01501,102112990, 99110826, 97108570,02,11,R2990,11,R0826,10,S8570,07,2002112990,1999110826,1997108570,0,0
02PE01502,102112991, 99110826, 97108570,02,11,R2991,11,R0826,10,S8570,07,2002112991,1999110826,1997108570,0,0
02PE01503,102112992, 99110475, 99110514,02,11,R2992,11,R0475,11,R0514,07,2002112992,1999110475,1999110514,0,0
02PE01504,102112993, 99110475, 99110514,02,11,R2993,11,R0475,11,R0514,07,2002112993,1999110475,1999110514,0,0
02PE01505,102112994,100111226, 96107511,02,11,R2994,11,R1226,10,S7511,07,2002112994,2000111226,1996107511,0,0
02PE01506,102112995,100112037, 95105572,02,11,R2995,11,R2037,10,S5572,43,2002112995,2000112037,1995105572,0,0
02PE01507,102112996,100112037, 95105572,02,11,R2996,11,R2037,10,S5572,43,2002112996,2000112037,1995105572,0,0
02PE01508,102112997, 99110118, 97108194,02,11,R2997,11,R0118,10,S8194,07,2002112997,1999110118,1997108194,0,0
02PE01509,102112998, 99110118, 97108194,02,11,R2998,11,R0118,10,S8194,07,2002112998,1999110118,1997108194,0,0
02PE01510,102112999,100111432, 97108920,02,11,R2999,11,R1432,10,S8920,07,2002112999,2000111432,1997108920,0,0
02PE01511,102113000,100111432, 97108920,02,11,R3000,11,R1432,10,S8920,07,2002113000,2000111432,1997108920,0,0
02PE01512,102113001, 99110402, 99110042,02,11,R3001,11,R0402,11,R0042,07,2002113001,1999110402,1999110042,0,0
02PE01513,102113002, 99110402, 99110042,02,11,R3002,11,R0402,11,R0042,07,2002113002,1999110402,1999110042,0,0
02PE01514,102113003,100111265, 96107353,02,11,R3003,11,R1265,10,S7353,43,2002113003,2000111265,1996107353,0,0
02PE01515,102113004, 99110118, 96107513,02,11,R3004,11,R0118,10,S7513,07,2002113004,1999110118,1996107513,0,0
02PE01516,102113005,100111432, 96107234,02,11,R3005,11,R1432,10,S7234,07,2002113005,2000111432,1996107234,0,0
02PE01517,102113006,100111432, 96107234,02,11,R3006,11,R1432,10,S7234,07,2002113006,2000111432,1996107234,0,0
02PE01518,102113007, 99110848,100111746,02,11,R3007,11,R0848,11,R1746,07,2002113007,1999110848,2000111746,0,0
02PE01519,102113008, 99110848,100111746,02,11,R3008,11,R0848,11,R1746,07,2002113008,1999110848,2000111746,0,0
02PE01520,102113009, 99110475, 95105562,02,11,R3009,11,R0475,10,S5562,07,2002113009,1999110475,1995105562,0,0
02PE01521,102113010, 99110475, 95105562,02,11,R3010,11,R0475,10,S5562,07,2002113010,1999110475,1995105562,0,0
02PE01522,102113011,100111185, 96107546,02,11,R3011,11,R1185,10,S7546,07,2002113011,2000111185,1996107546,0,0
02PE01523,102113012,100111185, 96107546,02,11,R3012,11,R1185,10,S7546,07,2002113012,2000111185,1996107546,0,0
02PE01524,102113013,100111185, 96107546,02,11,R3013,11,R1185,10,S7546,07,2002113013,2000111185,1996107546,0,0
02PE01525,102113014, 99110305, 99110604,02,11,R3014,11,R0305,11,R0604,07,2002113014,1999110305,1999110604,0,0
02PE01526,102113015, 99110305, 99110604,02,11,R3015,11,R0305,11,R0604,07,2002113015,1999110305,1999110604,0,0
02PE01527,102113016, 99110118, 97107803,02,11,R3016,11,R0118,10,S7803,43,2002113016,1999110118,1997107803,0,0
02PE01528,102113017, 99110118, 97107803,02,11,R3017,11,R0118,10,S7803,43,2002113017,1999110118,1997107803,0,0
02PE01529,102113018, 99110118, 97107803,02,11,R3018,11,R0118,10,S7803,43,2002113018,1999110118,1997107803,0,0
02PE01530,102113019,100111226, 99110566,02,11,R3019,11,R1226,11,R0566,07,2002113019,2000111226,1999110566,0,0
02PE01531,102113020,100111226, 99110566,02,11,R3020,11,R1226,11,R0566,07,2002113020,2000111226,1999110566,0,0
02PE01532,102113021,100111547,101112316,02,11,R3021,11,R1547,11,R2316,07,2002113021,2000111547,2001112316,0,0
02PE01533,102113022, 99110475,100111711,02,11,R3022,11,R0475,11,R1711,43,2002113022,1999110475,2000111711,0,0
02PE01534,102113023,100111583, 99110744,02,11,R3023,11,R1583,11,R0744,07,2002113023,2000111583,1999110744,0,0
02PE01535,102113024,100111583, 99110744,02,11,R3024,11,R1583,11,R0744,07,2002113024,2000111583,1999110744,0,0
02PE01536,102113025,100111839, 95106328,02,11,R3025,11,R1839,10,S6328,07,2002113025,2000111839,1995106328,0,0
02PE01537,102113026,100111839, 95106328,02,11,R3026,11,R1839,10,S6328,07,2002113026,2000111839,1995106328,0,0
02PE01538,102113027,100111264,100111244,02,11,R3027,11,R1264,11,R1244,07,2002113027,2000111264,2000111244,0,0
02PE01539,102113028,100111839, 96107232,02,11,R3028,11,R1839,10,S7232,43,2002113028,2000111839,1996107232,0,0
02PE01540,102113029,100111839, 96107232,02,11,R3029,11,R1839,10,S7232,43,2002113029,2000111839,1996107232,0,0
02PE01541,102113030,100111583,100111336,02,11,R3030,11,R1583,11,R1336,07,2002113030,2000111583,2000111336,0,0
02PE01542,102113031, 99110305, 99110310,02,11,R3031,11,R0305,11,R0310,07,2002113031,1999110305,1999110310,0,0
02PE01543,102113032, 99110305, 99110310,02,11,R3032,11,R0305,11,R0310,07,2002113032,1999110305,1999110310,0,0
02PE01544,102113033, 99110475,100111366,02,11,R3033,11,R0475,11,R1366,43,2002113033,1999110475,2000111366,0,0
02PE01545,102113034, 99110475,100111366,02,11,R3034,11,R0475,11,R1366,43,2002113034,1999110475,2000111366,0,0
02PE01546,102113035,100111449, 96106648,02,11,R3035,11,R1449,10,S6648,07,2002113035,2000111449,1996106648,0,0
02PE01547,102113036, 99110305, 99110627,02,11,R3036,11,R0305,11,R0627,07,2002113036,1999110305,1999110627,0,0
02PE01548,102113037, 99110305, 99110627,02,11,R3037,11,R0305,11,R0627,07,2002113037,1999110305,1999110627,0,0
02PE01549,102113038,100111123,101112779,02,11,R3038,11,R1123,11,R2779,07,2002113038,2000111123,2001112779,0,0
02PE01550,102113039,100111583,100111194,02,11,R3039,11,R1583,11,R1194,07,2002113039,2000111583,2000111194,0,0
02PE01551,102113040,100111583,100111194,02,11,R3040,11,R1583,11,R1194,07,2002113040,2000111583,2000111194,0,0
02PE01552,102113041,100111265, 98109708,02,11,R3041,11,R1265,10,S9708,07,2002113041,2000111265,1998109708,0,0
02PE01553,102113042,100111265, 98109708,02,11,R3042,11,R1265,10,S9708,07,2002113042,2000111265,1998109708,0,0
02PE01554,102113043,100111265, 98109708,02,11,R3043,11,R1265,10,S9708,07,2002113043,2000111265,1998109708,0,0
02PE01555,102113044,100111449, 99110275,02,11,R3044,11,R1449,11,R0275,07,2002113044,2000111449,1999110275,0,0
02PE01556,102113045,100111449, 99110275,02,11,R3045,11,R1449,11,R0275,07,2002113045,2000111449,1999110275,0,0
02PE01557,102113046,100111449, 99110275,02,11,R3046,11,R1449,11,R0275,07,2002113046,2000111449,1999110275,0,0
02PE01558,102113047, 99110305, 99110515,02,11,R3047,11,R0305,11,R0515,07,2002113047,1999110305,1999110515,0,0
02PE01559,102113048, 99110305, 99110515,02,11,R3048,11,R0305,11,R0515,07,2002113048,1999110305,1999110515,0,0
02PE01560,102113049,100111449,100111196,02,11,R3049,11,R1449,11,R1196,07,2002113049,2000111449,2000111196,0,0
02PE01561,102113050,100111449,100111196,02,11,R3050,11,R1449,11,R1196,07,2002113050,2000111449,2000111196,0,0
02PE01562,102113051, 99110848, 97107987,02,11,R3051,11,R0848,10,S7987,07,2002113051,1999110848,1997107987,0,0
02PE01563,102113052,100111185, 97108187,02,11,R3052,11,R1185,10,S8187,07,2002113052,2000111185,1997108187,0,0
02PE01564,102113053,100111185, 97108187,02,11,R3053,11,R1185,10,S8187,07,2002113053,2000111185,1997108187,0,0
02PE01565,102113054, 99110118,100112103,02,11,R3054,11,R0118,11,R2103,07,2002113054,1999110118,2000112103,0,0
02PE01566,102113055,100111583, 99110207,02,11,R3055,11,R1583,11,R0207,43,2002113055,2000111583,1999110207,0,0
02PE01567,102113056,100111583, 99110207,02,11,R3056,11,R1583,11,R0207,43,2002113056,2000111583,1999110207,0,0
02PE01568,102113057,100111565, 95105573,02,11,R3057,11,R1565,10,S5573,43,2002113057,2000111565,1995105573,0,0
02PE01569,102113058,100111565, 95105573,02,11,R3058,11,R1565,10,S5573,43,2002113058,2000111565,1995105573,0,0
02PE01570,102113059,100111226, 95105890,02,11,R3059,11,R1226,10,S5890,07,2002113059,2000111226,1995105890,0,0
02PE01571,102113060,100111226, 95105890,02,11,R3060,11,R1226,10,S5890,07,2002113060,2000111226,1995105890,0,0
02PE01572,102113061,100111583, 98109638,02,11,R3061,11,R1583,10,S9638,43,2002113061,2000111583,1998109638,0,0
02PE01573,102113062,100111583, 98109638,02,11,R3062,11,R1583,10,S9638,43,2002113062,2000111583,1998109638,0,0
02PE01574,102113063,100112037,100111086,02,11,R3063,11,R2037,11,R1086,07,2002113063,2000112037,2000111086,0,0
02PE01575,102113064,100112037,100111086,02,11,R3064,11,R2037,11,R1086,07,2002113064,2000112037,2000111086,0,0
02PE01576,102113065,100111264, 98109513,02,11,R3065,11,R1264,10,S9513,07,2002113065,2000111264,1998109513,0,0
02PE01577,102113066,100111264, 98109513,02,11,R3066,11,R1264,10,S9513,07,2002113066,2000111264,1998109513,0,0
02PE01578,102113067,100111264, 97108548,02,11,R3067,11,R1264,10,S8548,07,2002113067,2000111264,1997108548,0,0
02PE01579,102113068,100111264, 97108548,02,11,R3068,11,R1264,10,S8548,07,2002113068,2000111264,1997108548,0,0
02PE01580,102113069, 99110848,100111980,02,11,R3069,11,R0848,11,R1980,07,2002113069,1999110848,2000111980,0,0
02PE01581,102113070, 99110848,100111980,02,11,R3070,11,R0848,11,R1980,07,2002113070,1999110848,2000111980,0,0
02PE01582,102113071, 99110118, 96106721,02,11,R3071,11,R0118,10,S6721,07,2002113071,1999110118,1996106721,0,0
02PE01583,102113072, 99110118, 96106721,02,11,R3072,11,R0118,10,S6721,07,2002113072,1999110118,1996106721,0,0
02PE01584,102113073, 99110118, 96106721,02,11,R3073,11,R0118,10,S6721,07,2002113073,1999110118,1996106721,0,0
02PE01585,102113074, 99110826, 95105919,02,11,R3074,11,R0826,10,S5919,07,2002113074,1999110826,1995105919,0,0
02PE01586,102113075, 99110826, 95105919,02,11,R3075,11,R0826,10,S5919,07,2002113075,1999110826,1995105919,0,0
02PE01587,102113076,100111583, 99111003,02,11,R3076,11,R1583,11,R1003,43,2002113076,2000111583,1999111003,0,0
02PE01588,102113077,100111583, 99111003,02,11,R3077,11,R1583,11,R1003,43,2002113077,2000111583,1999111003,0,0
02PE01589,102113078,100111565, 95105666,02,11,R3078,11,R1565,10,S5666,43,2002113078,2000111565,1995105666,0,0
02PE01590,102113079,100111565, 95105666,02,11,R3079,11,R1565,10,S5666,43,2002113079,2000111565,1995105666,0,0
02PE01591,102113080,100111565, 95105666,02,11,R3080,11,R1565,10,S5666,43,2002113080,2000111565,1995105666,0,0
02PE01592,102113081, 99110848,100111819,02,11,R3081,11,R0848,11,R1819,43,2002113081,1999110848,2000111819,0,0
02PE01593,102113082,100111185, 96107157,02,11,R3082,11,R1185,10,S7157,07,2002113082,2000111185,1996107157,0,0
02PE01594,102113083,100111185, 96107157,02,11,R3083,11,R1185,10,S7157,07,2002113083,2000111185,1996107157,0,0
02PE01595,102113084,100111449,100111730,02,11,R3084,11,R1449,11,R1730,07,2002113084,2000111449,2000111730,0,0
02PE01596,102113085, 99110305, 98109674,02,11,R3085,11,R0305,10,S9674,07,2002113085,1999110305,1998109674,0,0
02PE01597,102113086, 99110305, 98109674,02,11,R3086,11,R0305,10,S9674,07,2002113086,1999110305,1998109674,0,0
02PE01598,102113087,100111264, 95106153,02,11,R3087,11,R1264,10,S6153,43,2002113087,2000111264,1995106153,0,0
02PE01599,102113088,100111264, 95106153,02,11,R3088,11,R1264,10,S6153,43,2002113088,2000111264,1995106153,0,0
02PE01600,102113089, 99110826, 96106880,02,11,R3089,11,R0826,10,S6880,07,2002113089,1999110826,1996106880,0,0
02PE01601,102113090, 99110826, 97107782,02,11,R3090,11,R0826,10,S7782,07,2002113090,1999110826,1997107782,0,0
02PE01602,102113091, 99110826, 97107782,02,11,R3091,11,R0826,10,S7782,07,2002113091,1999110826,1997107782,0,0
02PE01603,102113092,100111264, 98109428,02,11,R3092,11,R1264,10,S9428,07,2002113092,2000111264,1998109428,0,0
02PE01604,102113093,100111264, 98109428,02,11,R3093,11,R1264,10,S9428,07,2002113093,2000111264,1998109428,0,0
02PE01605,102113094,100111265, 99110847,02,11,R3094,11,R1265,11,R0847,07,2002113094,2000111265,1999110847,0,0
02PE01606,102113095,100111265, 99110847,02,11,R3095,11,R1265,11,R0847,07,2002113095,2000111265,1999110847,0,0
02PE01607,102113096, 99110402, 95106301,02,11,R3096,11,R0402,10,S6301,07,2002113096,1999110402,1995106301,0,0
02PE01608,102113097, 99110402, 95106301,02,11,R3097,11,R0402,10,S6301,07,2002113097,1999110402,1995106301,0,0
02PE01609,102113098, 99110402, 95106301,02,11,R3098,11,R0402,10,S6301,07,2002113098,1999110402,1995106301,0,0
